volume,abs_rms,trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,ec_linear_x,ec_linear_y,ec_linear_z,subject,session,scan_id,condition
75,1.053867937,0.04263907004,-1.024199374,-0.1690593009,-0.002435101196,-0.0003782646381,-0.002003240865,0.1002642041,0.07126688168,0.007146377936,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,denoised
76,0.4657809748,-0.03804605113,-0.3561220514,-0.2211401392,-0.003209683811,0.0002675980213,-0.001968568657,-0.06728619027,0.01834511071,-0.01755003889,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,denoised
77,0.2551897676,0.04857195502,0.05574309215,-0.1830180147,-0.002634197241,-0.0007413426065,-0.001421270776,0.06958693565,0.06072214944,-0.06911324765,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,denoised
78,0.3065809659,0.01490194864,0.05637682448,-0.1942350503,-0.003746320494,6.063332694e-05,-0.002448666142,0.03314006004,0.007230462346,0.01362221234,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,denoised
79,0.4945843349,0.05282898934,-0.419384008,-0.1407221931,-0.003610748798,-0.0003200643987,-0.001973977545,0.07313474617,-0.03237566221,0.03830299848,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,denoised
80,1.443000659,0.003519150525,-1.417560074,-0.09743523997,-0.004212507978,0.0004018321633,-0.002328425879,0.03615318793,0.0252812299,-0.08121194696,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,denoised
81,0.1907316595,0.04371688819,0.1395703363,-0.01894749371,-0.00216747704,-0.0006537823356,-0.001044107135,0.06656659371,-0.01270335477,-0.06571056519,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,denoised
82,0.2888799869,0.00958464811,0.2371908464,0.03395828926,-0.002623682143,-0.0002854093909,-0.002200237941,0.04371390004,-0.02711094147,0.04528577005,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,denoised
83,1.078021247,0.02235372542,-1.071821516,-0.01944846418,-0.001709803357,-0.0005720698973,-0.00105827942,-0.03593576767,0.05315482324,-0.0989991171,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,denoised
84,0.314249108,-0.05203163102,0.2005888053,-0.08679964646,-0.003290734487,-0.0005967717152,-0.003104262287,0.0,0.0,0.0,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,denoised
85,0.7653958296,-0.02491206226,-0.7494222144,0.04475840052,-0.001932714251,-0.001466892776,-0.001832729904,0.007048629263,0.02813522629,-0.1039645156,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,denoised
86,0.2962150387,0.0372289511,0.2473804738,0.1131249332,-0.001283175894,-0.002099665115,-0.0009757262305,0.05584362995,-0.05733735736,-0.008376347421,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,denoised
87,0.5664862565,-0.04045031846,-0.5350778906,0.04374848416,-0.003115961095,-0.001364894677,-0.001541737816,0.03075918787,-0.04351482195,0.02292526879,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,denoised
88,0.7042628664,-0.01136958308,-0.6901358271,0.04089164956,-0.002599446336,-0.001352428691,3.431126243e-05,-0.057800292,-0.07167756206,-0.07103769336,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,denoised
89,0.4303228275,-0.01605195336,-0.3441785513,-0.1580355984,-0.003396735061,-0.0005506816669,-0.001942878705,0.04006901102,0.04484041043,0.03570566786,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,denoised
90,1.625274917,0.07716262877,-1.610741672,0.02818759187,-0.003044818295,-0.001143981586,-0.002063725144,0.06564581771,-0.002985577186,-0.1285323063,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,denoised
91,0.2521584036,-0.03426803766,0.161969812,0.03778879454,-0.003325281432,-0.001347984537,-0.001863910002,0.0110397479,-0.02438103224,0.02460506835,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,denoised
92,0.5663427974,0.01728837351,-0.5344375609,0.01638573812,-0.003468939802,-0.0012873183,-0.001148080803,0.05020614879,-0.07451083025,0.04471532159,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,denoised
93,1.680305065,-0.05842024679,-1.657599608,-0.03854680884,-0.005087379366,-0.0003722900583,-0.001545055071,0.005388837798,-0.04216312043,-0.0772367157,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,denoised
94,0.3432398173,-0.01858174422,-0.2853793958,0.008586840304,-0.003751808079,-0.001040880685,-0.0008106860332,0.06706217485,-0.0707008508,-0.0475969892,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,denoised
95,0.3133781856,-0.05342087379,-0.2089620692,0.006145549551,-0.004419441335,-0.0009405306191,-0.001513416879,-0.02397104624,-0.04564183516,-0.02307843206,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,denoised
96,0.2985778472,-0.00331707338,-0.2374320178,-0.01603737493,-0.003410080215,-0.001021907432,-0.001120720059,0.01368911013,0.03203504766,-0.1236076602,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,denoised
97,0.6543721683,-0.009941864725,0.6251392356,-0.06056905291,-0.003472081153,-0.0003569200344,-0.001551587717,-0.02983634983,0.02816344631,0.05342830802,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,denoised
98,1.530897015,-0.04292606574,-1.516348509,0.07596185639,-0.004003717098,-0.0005185526679,-0.0005183598259,-0.009698887293,-0.1058828879,-0.157762022,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,denoised
99,0.2821437698,0.01702180304,-0.1439646259,-0.004395228172,-0.004145703278,-0.0009217062034,-0.002621635562,0.08365633256,0.01787125557,-0.01773665038,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,denoised
100,0.2223271194,0.01131940253,-0.05987165166,-0.141872534,-0.0028808848,-0.001317730173,-0.000250430865,-0.05019736132,0.01397587451,0.1211853516,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,denoised
101,2.233133401,-0.02558691084,-2.218387768,-0.06628922435,-0.004031538032,-0.0002856360807,-0.002284043469,-0.00643965736,0.04328699087,-0.1289932779,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,denoised
102,0.1739339498,0.03217904442,0.09657520537,-0.05248996298,-0.002352186013,-0.001031846623,-0.0007898330223,-0.07652778678,0.006485550537,0.01838828078,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,denoised
103,0.9138622398,-0.003352897452,-0.8689213554,-0.03216047559,-0.004625542555,-0.0001550831803,-0.00317258318,0.05287151285,-0.01617715657,-0.0003460128735,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,denoised
104,1.032664413,0.01120426046,-0.997710411,-0.1029853979,-0.004369134083,2.558029155e-05,-0.001934995758,0.04025519974,0.04261877085,0.06017972144,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,denoised
105,0.2303942925,-0.06535593165,-0.1526718589,0.133598124,0.001366354874,-0.0004665763699,-0.0008123920998,0.0,0.0,0.0,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,denoised
106,0.1733791396,-0.08243825414,-0.09408080532,0.09695658207,0.001133303042,-0.0005765292444,-0.0005860528909,0.0,0.0,0.0,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,denoised
107,0.1636951176,-0.09530708035,-0.06914210344,0.08584850066,0.001232667943,-0.0006611092831,-0.0005730183912,0.0,0.0,0.0,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,denoised
108,0.1354246009,-0.09749763987,-0.01813940959,0.0647496461,0.001160658663,-0.0004883907386,-0.0004689581983,0.0,0.0,0.0,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,denoised
0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
1,0.4582850309,-0.02360960336,-0.4539763336,-0.03148247361,-9.416884131e-05,-0.001219914528,6.167838819e-06,-0.06578359687,-0.0268252808,-0.0136692128,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
2,0.4774899426,0.09856240138,-0.4458311564,-0.04740234653,-0.001363376272,-0.002323950175,0.0006005659234,0.04503109001,-0.0002366037835,-0.1251589024,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
3,0.9536265127,-0.005499602404,0.9479543515,-0.005620792173,0.001161381602,-0.001480541425,-0.0009033127571,0.001800547096,0.1001030461,0.03152972051,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
4,0.4727170962,0.1369624744,-0.4245378672,-0.1033088305,-0.001177877537,-0.001865689526,0.001385241398,-0.1161178292,-0.04874635865,0.05136462014,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
5,1.591906412,0.01104628137,-1.583727051,-0.05017911474,-0.0007986797136,-0.0006168719265,-0.001337410882,0.05093822231,0.02939151561,-0.006355698598,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
6,1.260963044,0.1285762867,-1.243546134,-0.1223893748,-0.001019267715,-0.00141548051,0.0003991639242,-0.03529164495,0.1132133197,-0.07057230432,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
7,0.4018379016,-0.0200545491,0.3954472451,-0.0656029433,-0.0003196752514,-0.0008864541305,-0.0006717022043,-0.06935743868,0.0183003335,0.08115654784,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
8,1.16326413,0.1246317358,-1.146055028,-0.03332251277,-0.001879776828,-0.001767245121,0.001143459813,-0.07968987678,0.005691475857,-0.09583155189,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
9,0.2524717263,-0.03234621423,0.2425230494,0.02629435404,-0.001250079484,-0.0009689689614,-0.0006961068138,0.01229694971,-0.03932964877,0.07511882934,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
10,1.422129699,0.1365454285,-1.4102138,-0.05809175871,-0.001163302339,-0.0009928809013,0.0005575112882,-0.0453355053,0.08826123132,-0.01082569924,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
11,0.8002394938,0.0410718012,-0.7876271995,0.01403495407,-0.0009459586581,0.0008564415039,-0.001477059443,0.01358100151,0.07001153389,-0.09602635314,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
12,1.321818188,0.09677235515,1.314772307,0.09229654615,-0.002036875347,-0.001013229601,0.0007986852434,-0.03488951771,0.001028620155,-0.08209712777,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
13,0.7372965696,0.004083139165,0.7383705665,0.02465948175,-0.0003356667003,3.199663115e-05,-0.0008942770655,-0.003845772756,0.06110135036,-0.005100130832,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
14,0.2577624595,0.138043466,0.1825490542,0.002588597879,-0.00227404316,-0.0005415906198,0.001346455654,-0.07884585286,-0.02439719547,-0.08872433309,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
15,0.1559783161,0.02408540954,-0.1168154371,0.002077184659,-0.0004213954671,9.46424334e-05,-0.001829988323,0.0942039349,0.03620229397,0.02485330131,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
16,1.191553501,0.1277284446,-1.178620167,-0.02305238203,-0.001321307267,-0.0001651930652,-7.689582708e-05,0.006123161465,0.1086782675,-0.07999192056,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
17,0.4550623349,0.02879002561,-0.4427429887,0.02759588085,-4.951109804e-05,0.0001212272036,-0.001560178236,0.01529353281,0.06108771291,-0.07953358334,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
18,0.4767464409,0.1119924407,0.4545030388,-0.08809388896,-0.0007140575908,0.0004053841403,0.0001862405334,0.03127922791,0.08052154027,0.09356806663,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
19,1.731260749,0.02191668577,-1.722160979,0.06653601793,-0.001457455102,0.000424297119,-0.0008455737261,-0.08140577751,0.05283146359,-0.05868775775,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
20,0.550247045,0.1568935407,-0.4970091383,0.04102670757,-0.002849642187,-0.0003894036054,-0.0006100789178,0.1051506373,0.07014631407,-0.1056831005,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
21,1.311629867,-0.01261679192,1.300862058,0.03330740337,0.00220024935,0.0006013427628,-0.000377244025,0.0,0.0,0.0,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
22,0.3552182671,0.01360940402,-0.3297899804,-0.07116397533,-0.001123168389,0.000963071303,-0.001083227922,0.002526857926,0.05764934265,0.09359472471,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
23,1.744680279,0.1105781766,-1.725740637,-0.08860494576,-0.002554784995,-0.0002064294822,-0.0003345021396,0.01379695554,0.02489918062,0.05237276864,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
24,1.95528759,0.07057775677,-1.936166765,0.05041904827,-0.002122942358,0.0004044065427,-0.002316317055,0.03869363946,0.04083715585,-0.05785238898,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
25,0.1738456404,0.1322016794,-0.02281294728,-0.03313676371,-0.001702072215,-0.000116578376,-0.0009422057192,0.09058430625,0.08246890293,0.07191763462,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
26,1.178510175,0.001113376489,-1.166643848,0.07640907635,-0.001885311212,0.0009493594989,-0.0003025514015,-0.03573464286,0.00423416482,-0.04855350327,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
27,0.2342679271,0.1341635918,0.1288828645,-0.05129440894,-0.002724763937,-0.0004107792338,-0.000289427262,0.09271536091,0.007939888601,0.1328044886,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
28,2.04499679,0.06026432708,-2.029644082,0.05985111538,-0.00169479847,0.001144337584,-0.002002861118,0.05532604608,0.08730881402,-0.05826228294,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
29,0.2067343955,0.1150354246,0.002214673942,-0.08472302636,-0.002916576806,-0.0002625521156,0.0002277710882,-0.03830131982,0.01276257993,0.1581692234,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
30,2.213700688,0.02984333011,-2.204051066,0.02709536905,-0.001947581302,0.0007163241971,-0.0006823684671,-0.07261731794,-0.02142697906,-0.03200474155,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
31,1.232707907,0.1714526883,-1.199607807,0.04223560943,-0.002912173513,-0.0002420994715,-0.001119396882,0.1379382009,0.02072014035,-0.02371380082,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
32,0.4860793964,-0.001824334973,-0.4584787188,0.1131554379,-0.001974121667,0.001096620224,-6.084285269e-05,-0.05702356365,-0.01930253112,0.004039350811,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
33,0.4978441871,0.1008357533,-0.4666613433,-0.06876753106,-0.001814815565,0.0005971050123,-0.0002816074411,0.1134660746,0.08597372923,0.08395715068,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
34,1.606022977,0.007672099522,-1.590678646,0.09342265327,-0.002421542536,0.001588697312,-0.000491442217,-0.04707835384,-0.04728489668,-0.04088330528,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
35,0.6086092839,0.1396576724,-0.5710120438,-0.008687161389,-0.002385004191,0.0005309753469,-0.0006595714367,0.1177508189,0.1091247925,-0.02747099259,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
36,0.1260631557,-0.01794307298,0.01851665696,0.06670614401,-0.002012748271,0.001407831907,-0.0002836971253,-0.08272202011,-0.04178001356,0.02286547061,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
37,0.7022332516,0.1131043717,-0.6669653581,0.01104019202,-0.003272946691,0.0003016092232,0.0003808501351,-0.01367850942,0.01486790309,-0.1175322533,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
38,0.629818098,-0.005715783638,0.6248458939,-0.05730241376,-0.001483109663,0.0009690771112,-0.001286556595,-0.03001666383,0.006303714472,0.08253237739,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
39,1.235022265,0.1216188386,-1.2082637,-0.03907197129,-0.003453190904,-0.0004089004651,0.000876072445,-0.06810605351,-0.08437141795,0.0596964053,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
40,1.844575809,0.01685403484,-1.831512569,0.07571798654,-0.001704746159,0.0008548531332,-0.001524021151,0.06776402785,0.07423029729,-0.04698368307,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
41,0.3434268304,0.1106234983,-0.3077704169,-0.07703923454,-0.001021330711,-0.0001339162991,1.527741733e-05,-0.09840074278,0.05513584112,0.08395860302,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
42,0.9187373359,-0.01830401693,-0.8935423417,0.08522863394,-0.0007119459333,0.001709401025,-0.002804590389,0.0,0.0,0.0,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
43,0.3472596414,-0.00919428251,0.3375696241,-0.04198423808,-0.00103356503,0.0009787488962,-0.001302594901,-0.02667853352,0.04685140121,0.1349811037,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
44,1.543932119,0.1390818676,-1.529997032,0.06671792383,-0.001789930509,8.366719703e-05,0.000328981143,-0.01178941658,0.09257404793,-0.1031970983,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
45,1.163615463,-0.01507003795,1.162214861,0.08882250656,-0.0002915878722,0.0003108558012,-0.00105930178,-0.01923265546,0.01753970267,0.1557151393,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
46,1.783161072,0.1275230046,-1.760055841,0.06253106733,-0.003486162052,0.0002041668777,-0.0001585056889,0.007803307975,-0.0535478985,0.06660013173,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
47,1.509674,0.01649221527,-1.494376557,0.1373851172,-0.001787909539,0.0007894449518,-0.0007545690751,-0.06629115403,0.005599036764,-0.02674043879,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
48,0.2922003602,0.1159667969,-0.1907246827,0.04205633168,-0.003645804012,-0.0004648949835,0.0008030199679,-0.02376229622,-0.08106054538,0.1183583474,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
49,1.495649066,-0.003150654171,-1.477787557,0.09019722093,-0.002692758804,0.0005584638566,-0.0009246118134,-0.008124280497,-0.01894788603,0.08310934859,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
50,1.580724116,0.1208079619,-1.560308812,0.06635539806,-0.003294092137,-8.979422273e-05,0.001354782027,-0.09191752809,-0.09203712042,-0.04464666507,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
51,0.8083159807,0.02102986725,-0.7894826001,0.0602843203,-0.001820471836,0.0009107908118,-0.001446021721,0.09705509622,0.08299249481,-0.01516695794,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
52,0.277589818,0.1551768893,0.202046848,0.02097183112,-0.002303451765,-0.0003052809916,0.001092082937,-0.1455922141,-0.04137834626,0.05563745592,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
53,1.059125911,-0.01246810135,-1.035223847,0.1376373153,-0.002745277714,-0.0004536314518,-0.000179374998,-0.00992546256,-0.06080909856,0.03509681988,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
54,1.419524373,0.09556243164,-1.406055449,0.1245813686,-0.001323633594,-0.001183278277,0.0005101367715,0.05205743957,0.09111468143,0.01107392961,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
55,0.6087732811,-0.004227005706,-0.5514424782,0.2520864213,0.0003790299525,-0.000660120626,-0.0004093485186,-0.04130451325,0.06448395898,0.02275443326,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
56,0.8106777716,0.1026997451,-0.7912031469,0.1275504588,-0.0005725788651,-0.001235404168,0.0008286079974,-0.0304945246,0.09110521799,0.003774609165,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
57,0.5316208435,-0.005353651489,-0.4856033577,0.1963530248,-0.001095030108,-0.0002391722373,-0.0009921157034,-0.08191405515,0.00680375672,-0.02197188175,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
58,0.4151284511,0.1420243576,-0.3361343717,0.09920024096,-0.002988217631,-0.00149322208,-0.0001535752963,0.08913285959,0.02734903977,-0.08537676318,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
59,0.7294274208,0.01099704286,0.707172046,0.158694904,5.991774742e-06,-0.0005847369903,-0.002304148395,0.07136545769,0.06007429833,0.1020417827,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
60,0.7819522499,0.09617501404,-0.7466386054,0.1367872826,-0.002581986366,-0.001465836074,0.0009015632095,-0.05785116706,-0.08228645313,0.07834441506,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
61,1.949118826,-0.007095127337,-1.928161168,0.1959619183,-0.00208435324,-0.000530186051,-0.001193871838,0.03389012968,0.01701089192,-0.1067140739,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
62,0.3239507908,0.1194915158,0.2883464178,-0.02999736146,-0.0007058514166,-0.001669618301,0.0005864145351,-0.05440168402,0.005605938644,0.1470062691,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
63,1.649537068,0.01305689989,-1.606388773,0.1412449363,-0.005570076872,0.0007218220271,-0.0007123884279,0.0,0.0,0.0,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
64,0.219638634,0.01912921143,0.1663424776,0.1185417886,-0.001365276286,8.410797818e-07,-0.001538926852,0.005630058378,0.004294794949,0.1009038131,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
65,1.520955345,0.09306486786,-1.499849007,0.1504193205,-0.002756041475,-0.0005830510054,0.001040642615,-0.08218581374,-0.1015133017,-0.07301071786,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
66,0.4486236566,0.01757251545,-0.3981943957,0.168236514,-0.00100633502,-0.0003049656516,-0.0017661741,0.1324587502,0.06769087637,0.04241656659,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
67,0.8043903133,0.1011868097,-0.770231401,0.1132284707,-0.003049005987,-0.0006229521241,0.0005638697185,-0.02447626818,-0.03398566675,-0.1201155959,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
68,0.3782894451,0.02851237542,0.3262117691,0.1673484535,-0.001516861259,-0.0007382332697,-0.001910307095,0.0930604482,0.01448121255,0.06069679837,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
69,0.5082302649,0.1116905234,-0.4558613839,0.06098700117,-0.003242438193,-0.001389303594,0.0003726959694,-0.02363846147,-0.04404573246,0.1487315709,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
70,2.241677836,0.008887335813,-2.220526157,0.1961716382,-0.002513159066,-0.0003436011029,-0.001141932909,0.02266329065,-0.03736625108,0.02203481693,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
71,1.341704833,0.1141199889,-1.319509528,0.01530234245,-0.003056903835,-0.00111253676,0.0001435020968,-0.02673287359,-0.01479944196,0.1146601662,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
72,2.221097208,-0.003339104717,-2.198150382,0.2419262721,-0.00227169646,-0.0004011061101,-0.0006937286817,-0.01178627533,-0.06971382732,-0.04921485962,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
73,0.4438219673,0.1103445691,-0.4099723736,0.07434208344,-0.00151170406,-0.001130418736,-0.0001201232735,0.05431556876,0.06547795423,0.1336926995,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
74,1.939639364,0.03447669211,-1.913412202,0.2301060281,-0.00165579305,-0.00031311778,-0.00194421364,0.008050126162,-0.007007178292,-0.009333220117,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
75,0.7787565328,0.1374492912,-0.7328059019,0.1612175282,-0.001804335508,-0.001176627004,-0.001160730491,0.1110238873,0.08371271119,-0.003611525218,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
76,0.2237995751,0.003019414385,-0.05700943023,0.2047967264,-0.001490495051,7.383028424e-05,-0.0009729653248,-0.08098148482,0.02493986153,-0.03287422262,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
77,0.3453710852,0.1452730325,0.2570608742,0.1393974421,-0.002479498973,-0.001450290321,-7.224858564e-05,0.07744336837,0.0749607925,-0.08631381748,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
78,0.3382794274,0.02822845834,0.2736834157,0.1726580943,-0.002084224252,-0.0002720940975,-0.001724876347,0.04273832296,0.0177059885,0.006983424158,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
79,0.3937678841,0.1575134885,-0.2926844963,0.09223064528,-0.003308630316,-0.001178024686,-0.0009093709523,0.07346036788,-0.02082682192,0.04192814964,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
80,1.463774688,0.0293427546,-1.438403627,0.1623574397,-0.002347248141,0.0002745593083,-0.001734754187,0.02519342782,0.04123832981,-0.09293879333,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
81,0.4425215748,0.1375458281,0.3826361664,0.08653539504,-0.003681132803,-0.000987833133,-0.0002466806036,0.05813591545,0.001889410836,-0.07305798898,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
82,0.3151520006,0.0314296157,0.2456365396,0.1479924714,-0.002734466456,0.0002790928993,-0.001870669192,0.05033303867,-0.01003711052,0.05605452959,sub-14230,ses-OXF3TRI004,sub-14230_ses-OXF3TRI004,non-denoised
